id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes,metascore
tt0015324,https://www.imdb.com/title/tt0015324/,Sherlock Jr.,Sherlock Jr.,movie,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=JSEK1NUPrGA,Passed,1924,,1924-05-11,"['Bumbling Detective', 'Farce', 'Feel-Good Romance', 'Satire', 'Slapstick', 'Action', 'Comedy', 'Romance']",['US'],['https://mk2films.com/film/sherlock-junior/'],['en'],"['3630 Pasadena Ave, Los Angeles, California, USA']","[{'id': 'co0081891', 'name': 'Buster Keaton Productions'}]",,12065.0,"['Action', 'Comedy', 'Romance']",False,45,8.1,66560,
tt0978762,https://www.imdb.com/title/tt0978762/,Mary and Max,Mary and Max.,movie,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kGATShQbydk,Not Rated,2009,,2009-04-09,"['Adult Animation', 'Coming-of-Age', 'Dark Comedy', 'Period Drama', 'Psychological Drama', 'Stop Motion Animation', 'Animation', 'Comedy', 'Drama']",['AU'],['http://www.maryandmax.net/'],"['en', 'yi']","['Melbourne, Victoria, Australia']","[{'id': 'co0112023', 'name': 'Melodrama Pictures'}]",8240000.0,1740845.0,"['Animation', 'Comedy', 'Drama']",False,92,8.1,202703,72.0
tt30472557,https://www.imdb.com/title/tt30472557/,Chainsaw Man - The Movie: Reze Arc,Gekijô-ban Chensô Man Reze-hen,movie,"A direct sequel to the first season of the series ""Chainsaw Man"", featuring Denji, a young man who co-exists with a chainsaw demon. Denji encounters a new romantic interest, but will his involvement place them both in danger?",https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,R,2025,,2025-10-24,"['Japanese', 'Adult Animation', 'Anime', 'Dark Comedy', 'Dark Fantasy', 'Dark Romance', 'Hand-Drawn Animation', 'Shōnen', 'Supernatural Fantasy', 'Teen Fantasy']",['JP'],"['https://chainsawman.dog/movie_reze/', 'https://chainsawman.movie/']",['ja'],[],"[{'id': 'co0376600', 'name': 'Mappa'}, {'id': 'co0049595', 'name': 'Shueisha'}]",,162440471.0,"['Action', 'Adventure', 'Animation']",False,100,8.3,64410,71.0
tt5323662,https://www.imdb.com/title/tt5323662/,A Silent Voice: The Movie,Koe no katachi,movie,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=twUSlecQpGQ,Not Rated,2016,,2016-09-17,"['Japanese', 'Adult Animation', 'Anime', 'Coming-of-Age', 'Hand-Drawn Animation', 'Psychological Drama', 'Shōnen', 'Slice of Life', 'Animation', 'Drama']",['JP'],"['https://www.elevenarts.net/titles/a-silent-voice', 'https://www.fathomevents.com/events/a-silent-voice']","['ja', 'en']",[],"[{'id': 'co0623776', 'name': 'ABC Animation'}, {'id': 'co1099846', 'name': 'Kodansha'}, {'id': 'co0089081', 'name': 'Kyoto Animation'}]",,30819442.0,"['Animation', 'Drama']",False,130,8.2,147251,78.0
tt0046268,https://www.imdb.com/title/tt0046268/,The Wages of Fear,Le salaire de la peur,movie,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ZYDZ3vNa-MQ,Not Rated,1953,,1955-02-16,"['French', 'Psychological Drama', 'Survival', 'Adventure', 'Drama', 'Thriller']","['FR', 'IT']",[],"['fr', 'en', 'es', 'de', 'it', 'ru']","['Bouches-du-Rhône, France']","[{'id': 'co0002264', 'name': 'Compagnie Industrielle et Commerciale Cinématographique (CICC)'}, {'id': 'co0010228', 'name': 'Filmsonor'}, {'id': 'co0132005', 'name': 'Vera Films'}]",,22326.0,"['Adventure', 'Drama', 'Thriller']",False,156,8.1,74063,85.0
tt0077416,https://www.imdb.com/title/tt0077416/,The Deer Hunter,The Deer Hunter,movie,The lives of a group of friends are forever changed by the Vietnam War.,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=g7q1SjVdsNk,R,1978,,1979-02-23,"['Epic', 'Psychological Drama', 'Tragedy', 'War Epic', 'Drama', 'War']","['US', 'GB']","['https://www.facebook.com/TheDeerHunterMovie/', 'https://www.uphe.com/movies/the-deer-hunter']","['en', 'vi', 'fr', 'ru']","['St. Theodosius Russian Orthodox Church - 733 Starkweather Avenue, Cleveland, Ohio, USA']","[{'id': 'co0103338', 'name': 'EMI Films'}]",15000000.0,49080334.0,"['Drama', 'War']",False,183,8.1,388047,90.0
tt0075148,https://www.imdb.com/title/tt0075148/,Rocky,Rocky,movie,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=-Hk-LYcavrw,PG,1976,,1976-12-03,"['Boxing', 'Drama', 'Sport']",['US'],"['https://www.instagram.com/rockymovie/', 'https://www.mgm.com/movies/rocky']","['en', 'es', 'it']","['1818 East Tusculum Street, Kensington, North Philadelphia, Pennsylvania, USA']","[{'id': 'co0054262', 'name': 'Chartoff-Winkler Productions'}]",960000.0,117253345.0,"['Drama', 'Sport']",False,120,8.1,696998,70.0
tt3315342,https://www.imdb.com/title/tt3315342/,Logan,Logan,movie,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Div0iP65aZo,R,2017,,2017-03-03,"['Marvel', 'Contemporary Western', 'Dystopian Sci-Fi', 'Psychological Drama', 'Psychological Thriller', 'Quest', 'Road Trip', 'Superhero', 'Tragedy', 'Action']",['US'],"['https://www.marvel.com/movies/logan', 'https://www.hotstar.com/in/movies/logan/1770016994']","['en', 'es']","['Just outside Northern Meadows community, Rio Rancho, New Mexico, USA']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0047120', 'name': 'Marvel Entertainment'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",97000000.0,619180476.0,"['Action', 'Drama', 'Sci-Fi']",False,137,8.1,934339,77.0
tt0017925,https://www.imdb.com/title/tt0017925/,The General,The General,movie,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=rBWdhiOUyEw,Passed,1926,,1927-01-02,"['Farce', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Drama', 'War']",['US'],['https://www.sala46films.com/catalogue/the-general/1926'],['en'],"['Eugene, Oregon, USA']","[{'id': 'co0081891', 'name': 'Buster Keaton Productions'}, {'id': 'co0000357', 'name': 'Joseph M. Schenck Productions'}]",750000.0,2951.0,"['Action', 'Adventure', 'Comedy']",False,78,8.1,105667,
tt0325980,https://www.imdb.com/title/tt0325980/,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,movie,An intrepid blacksmith teams up with an eccentric pirate captain to save his love from an undead pirate crew.,https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=naQr0uTrH_s,PG-13,2003,,2003-07-09,"['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Sea Adventure', 'Supernatural Fantasy', 'Swashbuckler', 'Action', 'Adventure']",['US'],"['https://www.hotstar.com/in/movies/pirates-of-the-caribbean-the-curse-of-the-black-pearl/1660010115', 'https://www.facebook.com/PiratesoftheCaribbean']",['en'],"['Bequia, St Vincent and the Grenadines']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0026281', 'name': 'Jerry Bruckheimer Films'}]",140000000.0,654264835.0,"['Action', 'Adventure', 'Fantasy']",False,143,8.1,1338214,63.0
tt22084616,https://www.imdb.com/title/tt22084616/,Spider-Man: Brand New Day,Spider-Man: Brand New Day,movie,A forgotten Peter Parker lives alone as a full-time Spider-Man until mounting pressure triggers a dangerous change and a powerful new enemy emerges.,https://m.media-amazon.com/images/M/MV5BOWNjYWM3NWItOGE0ZS00MWRjLThiZWEtYjc4ZmNmMmU5ZTVmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOWNjYWM3NWItOGE0ZS00MWRjLThiZWEtYjc4ZmNmMmU5ZTVmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWNjYWM3NWItOGE0ZS00MWRjLThiZWEtYjc4ZmNmMmU5ZTVmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWNjYWM3NWItOGE0ZS00MWRjLThiZWEtYjc4ZmNmMmU5ZTVmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,PG-13,2026,,2026-07-31,"['Marvel', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['US'],"['https://www.marvel.com/movies/spider-man-brand-new-day', 'https://www.sonypictures.com/movies/spidermanbrandnewday']",['en'],"['Glasgow, Scotland, UK']","[{'id': 'co1050390', 'name': 'Canada Audio Visual Tax Credit'}, {'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0043117', 'name': 'Deutsche Film- und Fernsehakademie Berlin (DFFB)'}]",225000000.0,1052956180.0,"['Action', 'Adventure', 'Sci-Fi']",False,145,8.2,140349,66.0
tt0031679,https://www.imdb.com/title/tt0031679/,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,movie,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=0bWfK3VTYGY,Approved,1939,,1939-10-19,"['Political Drama', 'Comedy', 'Drama']",['US'],[],['en'],"['Lincoln Memorial, National Mall, Washington, District of Columbia, USA']","[{'id': 'co0014351', 'name': 'Columbia Pictures'}]",1900000.0,146448.0,"['Comedy', 'Drama']",False,129,8.1,130099,73.0
tt0046438,https://www.imdb.com/title/tt0046438/,Tokyo Story,Tôkyô monogatari,movie,"An old couple visit their children and grandchildren in the city, but receive little attention.",https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=5zEKw4VQIeY,Not Rated,1953,,1953-11-03,"['Japanese', 'Psychological Drama', 'Drama']",['JP'],[],"['ja', 'en']","['Tokyo, Japan']","[{'id': 'co0007001', 'name': 'Shochiku'}, {'id': 'co0837272', 'name': 'Entertain Me Productions'}]",,108861.0,['Drama'],False,137,8.1,78394,100.0
tt0113247,https://www.imdb.com/title/tt0113247/,La haine,La Haine,movie,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=FKwcXt3JIaU,Not Rated,1995,,1996-02-23,"['French', 'Gangster', 'Psychological Drama', 'Crime', 'Drama']",['FR'],"['https://le-pacte.com/international/film/la-haine-2', 'http://www.lazennec.com/fiche.php?id=14']","['fr', 'yi']","['Chanteloup-les-Vignes, Yvelines, France']","[{'id': 'co0056741', 'name': 'Les Productions Lazennec'}, {'id': 'co0028557', 'name': 'Canal+'}, {'id': 'co0072659', 'name': 'La Sept Cinéma'}]",2590000.0,805316.0,"['Crime', 'Drama']",False,98,8.1,229774,
tt1895587,https://www.imdb.com/title/tt1895587/,Spotlight,Spotlight,movie,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=yXymzwz0V2g,R,2015,,2015-11-20,"['Docudrama', 'Legal Drama', 'Period Drama', 'Psychological Drama', 'True Crime', 'Workplace Drama', 'Biography', 'Crime', 'Drama']",['US'],"['http://www.anonymouscontent.com/work/film-tv/spotlight', 'https://www.facebook.com/SpotlightMovie']",['en'],"['333 Bay Street, Bay-Adelaide Centre, Toronto, Ontario, Canada']","[{'id': 'co0132772', 'name': 'Participant'}, {'id': 'co0732581', 'name': 'First Look Media'}, {'id': 'co0017525', 'name': 'Anonymous Content'}]",20000000.0,98690254.0,"['Biography', 'Crime', 'Drama']",False,129,8.1,538613,93.0
tt0252488,https://www.imdb.com/title/tt0252488/,The Chaos Class Failed the Class,Hababam Sinifi: Sinifta Kaldi,movie,"A group of students have failed their exams and must return for another year. Distracting them all is a new young female teacher, who they try out their usual tricks on.",https://m.media-amazon.com/images/M/MV5BZmY3MjVhMmQtOTcwYy00ZjcyLWFiZDgtN2JiODVjNjQzYWQyXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZmY3MjVhMmQtOTcwYy00ZjcyLWFiZDgtN2JiODVjNjQzYWQyXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmY3MjVhMmQtOTcwYy00ZjcyLWFiZDgtN2JiODVjNjQzYWQyXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmY3MjVhMmQtOTcwYy00ZjcyLWFiZDgtN2JiODVjNjQzYWQyXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,1975,,,"['Turkish', 'Satire', 'Comedy']",['TR'],[],['tr'],"['Istanbul, Turkey']","[{'id': 'co0003659', 'name': 'Arzu Film'}]",,,['Comedy'],False,95,8.4,31156,
